Code,Division,Code,District,Code,Upazila/City Corporation,Code,Union / Municipality / City Corporation Ward
40,Khulna,47,KHULNA,75,RUPSA,109,AICHGANTI
20,Chittagong,22,COXS BAZAR,66,RAMU,679,RAJARKUL
50,Rajshahi,81,RAJSHAHI,34,GODAGARI,519,MOHANPUR
40,Khulna,01,BAGERHAT,56,MOLLAHAT,452,KULIA
55,Rangpur,77,PANCHAGARH,25,BODA,160,BODA
55,Rangpur,77,PANCHAGARH,25,BODA,444,KAJALDIGHI KALIGANJ
45,Mymensingh,39,JAMALPUR,29,ISLAMPUR,142,BELGACHHA
50,Rajshahi,64,NAOGAON,60,NAOGAON SADAR,50,NAOGAON POURASABHA
45,Mymensingh,39,JAMALPUR,61,MELANDAHA,411,JHAWGARA
55,Rangpur,94,THAKURGAON,94,THAKURGAON SADAR,215,DEBIPUR
55,Rangpur,94,THAKURGAON,94,THAKURGAON SADAR,416,JAGANNATHPUR
20,Chittagong,75,NOAKHALI,83,SONAIMURI,90,SONAIMURI POURASABHA
55,Rangpur,27,DINAJPUR,64,DINAJPUR SADAR,118,AULIAPUR
30,Dhaka,29,FARIDPUR,18,BOALMARI,311,GHOSHPUR
20,Chittagong,15,CHITTAGONG,82,SATKANIA,177,CHARATI
30,Dhaka,93,TANGAIL,85,SAKHIPUR,80,SAKHIPUR POURASABHA
50,Rajshahi,81,RAJSHAHI,31,DURGAPUR,416,JOYNAGAR
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,061,WARD NO. 61 (PART)
40,Khulna,57,MEHERPUR,60,MUJIBNAGAR,516,MONAKHALI
10,Barisal,09,BHOLA,21,BORHANUDDIN,610,PAKKHIA
45,Mymensingh,89,SHERPUR,90,SREEBARDI,77,SREEBARDI POURASABHA
50,Rajshahi,70,CHAPAINABABGANJ,88,SHIBGANJ,445,KANSAT
20,Chittagong,15,CHITTAGONG,78,SANDWIP,681,RAHMATPUR
45,Mymensingh,61,MYMENSINGH,65,MUKTAGACHHA,210,DAOGAON
30,Dhaka,93,TANGAIL,23,DELDUAR,227,DUBAIL
60,Sylhet,91,SYLHET,94,ZAKIGANJ,460,KHALACHHARA
30,Dhaka,93,TANGAIL,76,NAGARPUR,613,PAKUTIA
45,Mymensingh,61,MYMENSINGH,23,GOURIPUR,109,ACHINTYAPUR
10,Barisal,06,BARISAL,50,BARISAL CITY CORPORATION,005,WARD NO. 05
30,Dhaka,82,RAJBARI,73,PANGSHA,511,MACHHPARA
20,Chittagong,51,LAKSHMIPUR,43,LAKSHMIPUR SADAR,224,DALALBAZAR
10,Barisal,06,BARISAL,50,BARISAL CITY CORPORATION,003,WARD NO. 03
45,Mymensingh,72,NETRAKONA,63,MOHANGANJ,142,BARA KASHIA BIRAMPUR
30,Dhaka,68,NARSINGDI,52,MANOHARDI,464,KRISHNAPUR
55,Rangpur,85,RANGPUR,75,RANGPUR CITY CORPORATION,023,WARD NO. 23
50,Rajshahi,10,BOGRA,27,DHUNAT,245,ELANGI
55,Rangpur,85,RANGPUR,58,MITHAPUKUR,448,KAFRIKHAL
50,Rajshahi,81,RAJSHAHI,12,BAGMARA,516,MARIA
30,Dhaka,59,MUNSHIGANJ,94,TONGIBARI,447,KAMARKHARA
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,045,WARD NO. 45
30,Dhaka,67,NARAYANGANJ,44,NARAYANGANJ CITY CORPORATION,022,WARD NO. 22
60,Sylhet,36,HABIGANJ,02,AJMIRIGANJ,707,SHIBPASHA
40,Khulna,18,CHUADANGA,07,ALAMDANGA,423,JEHALA
30,Dhaka,93,TANGAIL,95,TANGAIL SADAR,142,BAGHIL
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,039,WARD NO. 39 (75)
10,Barisal,42,JHALOKATI,40,JHALOKATHI SADAR,443,KEORA
40,Khulna,01,BAGERHAT,14,CHITALMARI,142,BARABARIA
20,Chittagong,12,BRAHMANBARIA,90,NASIRNAGAR,449,KUNDA
20,Chittagong,03,BANDARBAN,73,NAIKKHONGCHHARI,541,NAIKKHYONGCHHARI
55,Rangpur,52,LALMONIRHAT,02,ADITMARI,718,SARPUKUR
20,Chittagong,12,BRAHMANBARIA,07,BIJOYNAGAR,346,HARASHPUR
50,Rajshahi,81,RAJSHAHI,25,CHARGHAT,176,CHARGHAT
45,Mymensingh,72,NETRAKONA,83,PURBADHALA,152,BISHKAKUNI
40,Khulna,18,CHUADANGA,31,DAMURHUDA,451,KURULGACHHI
40,Khulna,87,SATKHIRA,82,SATKHIRA SADAR,215,DHULIHAR
30,Dhaka,56,MANIKGANJ,22,GHIOR,151,BANIAJURI
60,Sylhet,91,SYLHET,50,SYLHET CITY CORPORATION,003,WARD NO. 03
30,Dhaka,29,FARIDPUR,90,SALTHA,510,MAJHARDIA
40,Khulna,44,JHENAIDAH,71,MAHESHPUR,721,SHYAMKUR
55,Rangpur,49,KURIGRAM,06,BHURUNGAMARI,411,JOYMANIRHAT
50,Rajshahi,76,PABNA,19,BHANGURA,509,MANDATOSH
30,Dhaka,82,RAJBARI,07,BALIAKANDI,151,BALIAKANDI
40,Khulna,41,JESSORE,23,JHIKARGACHHA,317,GANGANANDAPUR
40,Khulna,44,JHENAIDAH,71,MAHESHPUR,409,JADABPUR
40,Khulna,01,BAGERHAT,14,CHITALMARI,708,SANTOSHPUR
55,Rangpur,85,RANGPUR,76,PIRGANJ,622,PIRGANJ
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,009,WARD NO. 09
30,Dhaka,54,MADARIPUR,40,KALKINI,716,SAHEBRAMPUR
50,Rajshahi,81,RAJSHAHI,31,DURGAPUR,208,DELUABARI
40,Khulna,65,NARAIL,76,NARAIL SADAR,521,MULIA
30,Dhaka,86,SHARIATPUR,94,ZAJIRA,151,BARA KRISHNANAGAR
55,Rangpur,52,LALMONIRHAT,55,LALMONIRHAT SADAR,611,PANCHAGRAM
40,Khulna,44,JHENAIDAH,42,KOTCHANDPUR,142,BALUHAR
10,Barisal,78,PATUAKHALI,95,PATUAKHALI SADAR,515,MADARBUNIA
60,Sylhet,91,SYLHET,50,SYLHET CITY CORPORATION,005,WARD NO. 05
30,Dhaka,86,SHARIATPUR,14,BHEDARGANJ,513,MAHISHAR
30,Dhaka,26,DHAKA,14,DHAMRAI,724,SOMBHAG
30,Dhaka,54,MADARIPUR,40,KALKINI,25,KALKINI POURASABHA
20,Chittagong,51,LAKSHMIPUR,43,LAKSHMIPUR SADAR,753,TEOARIGANJ
30,Dhaka,35,GOPALGANJ,43,KASHIANI,518,MAMUDPUR
45,Mymensingh,61,MYMENSINGH,72,NANDAIL,143,BETAGAIR
50,Rajshahi,88,SIRAJGANJ,67,SHAHJADPUR,308,GALA
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,018,WARD NO. 18 (PART)
30,Dhaka,54,MADARIPUR,40,KALKINI,615,PURBAENAYETNAGAR
30,Dhaka,48,KISHOREGANJ,42,KARIMGANJ,445,KADIR JANGAL
20,Chittagong,75,NOAKHALI,80,SENBAG,211,DUMURIA
40,Khulna,65,NARAIL,52,LOHAGARA,408,JOYPUR
10,Barisal,06,BARISAL,51,BARISAL SADAR (KOTWALI),184,CHANDRAMOHAN
30,Dhaka,59,MUNSHIGANJ,56,MUNSHIGANJ SADAR,143,BAJRAJOGINI
30,Dhaka,29,FARIDPUR,47,FARIDPUR SADAR,118,AMBIKAPUR
30,Dhaka,68,NARSINGDI,64,RAIPURA,118,ALIPURA
40,Khulna,01,BAGERHAT,73,RAMPAL,677,RAJNAGAR
50,Rajshahi,81,RAJSHAHI,31,DURGAPUR,543,NAOPARA
30,Dhaka,48,KISHOREGANJ,45,KATIADI,409,JALALPUR
50,Rajshahi,88,SIRAJGANJ,11,BELKUCHI,151,BELKUCHI
50,Rajshahi,70,CHAPAINABABGANJ,88,SHIBGANJ,228,DURLABHPUR
45,Mymensingh,89,SHERPUR,70,NALITABARI,697,RUPNARAYANKURA
20,Chittagong,75,NOAKHALI,10,CHATKHIL,142,BADALKOT
50,Rajshahi,88,SIRAJGANJ,78,SIRAJGANJ SADAR,142,BAGBATI
20,Chittagong,15,CHITTAGONG,70,RANGUNIA,176,CHANDRAGHONA KADAMTALI
55,Rangpur,85,RANGPUR,75,RANGPUR CITY CORPORATION,033,WARD NO. 33
20,Chittagong,03,BANDARBAN,91,RUMA,672,REMAKRIPRANGSA
60,Sylhet,91,SYLHET,27,COMPANIGANJ,774,UTTAR RANIKHAI
60,Sylhet,91,SYLHET,38,GOLAPGANJ,487,LAKKHIPASHA
50,Rajshahi,10,BOGRA,40,GABTALI,553,NASHIPUR
55,Rangpur,27,DINAJPUR,77,PARBATIPUR,176,CHANDIPUR
30,Dhaka,82,RAJBARI,76,RAJBARI SADAR,66,RAJBARI POURASABHA
50,Rajshahi,69,NATORE,44,LALPUR,178,CHONG DHUPAIL
45,Mymensingh,89,SHERPUR,37,JHENAIGATI,443,KANGSHA
10,Barisal,09,BHOLA,54,LALMOHAN,277,FARAJGANJ
60,Sylhet,91,SYLHET,31,DAKKHIN SURMA,442,KAMAL BAZAR
50,Rajshahi,70,CHAPAINABABGANJ,66,CHAPAINAWABGANJ SADAR,143,BALIADANGA
20,Chittagong,75,NOAKHALI,85,SUBARNACHAR,220,CHAR WAPDA
45,Mymensingh,89,SHERPUR,67,NAKLA,176,CHANDRAKONA
20,Chittagong,15,CHITTAGONG,16,CHITTAGONG  CITY CORPORATION,004,WARD NO. 04
45,Mymensingh,39,JAMALPUR,29,ISLAMPUR,33,ISLAMPUR POURASHAVA
55,Rangpur,49,KURIGRAM,09,CHILMARI,682,RANIGANJ
30,Dhaka,93,TANGAIL,38,GOPALPUR,209,DHOPAKANDI
20,Chittagong,30,FENI,14,CHHAGALNAIYA,606,PATHANNAGAR
60,Sylhet,90,SUNAMGANJ,47,JAGANNATHPUR,50,JAGANNATHPUR POURASABHA
40,Khulna,41,JESSORE,09,BAGHARPARA,151,BASUARI
30,Dhaka,68,NARSINGDI,64,RAIPURA,214,DOUKARCHAR
40,Khulna,55,MAGURA,66,MOHAMMADPUR,160,BINODPUR
10,Barisal,06,BARISAL,69,MULADI,176,CHAR KALEKHAN
10,Barisal,79,PIROJPUR,76,NAZIRPUR,709,SHANKHARIKATI
40,Khulna,50,KUSHTIA,63,KHOKSA,710,SHAMASPUR
30,Dhaka,68,NARSINGDI,60,NARSINGDI SADAR,624,PANCHDONA
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,072,WARD NO. 72
20,Chittagong,13,CHANDPUR,49,HAJIGANJ,160,BARKUL PURBA
50,Rajshahi,81,RAJSHAHI,34,GODAGARI,310,GODAGARI
50,Rajshahi,88,SIRAJGANJ,89,TARASH,209,DESHIGRAM
20,Chittagong,12,BRAHMANBARIA,90,NASIRNAGAR,142,BHALAKUT
50,Rajshahi,81,RAJSHAHI,34,GODAGARI,319,GOGRAM
20,Chittagong,13,CHANDPUR,58,KACHUA,610,PASHCHIM SAHADEBPUR
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,042,WARD NO. 42
40,Khulna,55,MAGURA,95,SREEPUR,309,GAYESHPUR
40,Khulna,87,SATKHIRA,47,KALIGANJ,151,BISHNUPUR
45,Mymensingh,61,MYMENSINGH,24,HALUAGHAT,447,KAICHAPUR
50,Rajshahi,10,BOGRA,20,BOGRA SADAR,560,NOONGOLA
40,Khulna,55,MAGURA,57,MAGURA SADAR,345,HAJIPUR
10,Barisal,06,BARISAL,50,BARISAL CITY CORPORATION,029,WARD NO. 29
20,Chittagong,19,COMILLA,54,HOMNA,412,JOYPUR
50,Rajshahi,76,PABNA,72,SANTHIA,75,SANTHIA POURASABHA
30,Dhaka,26,DHAKA,62,NAWABGANJ,715,SHIKARIPARA
20,Chittagong,84,RANGAMATI,58,LANGADU,310,GULSHAKHALI
20,Chittagong,51,LAKSHMIPUR,65,RAMGANJ,151,BHATRA
50,Rajshahi,10,BOGRA,94,SHIBGANJ,211,DEULI
55,Rangpur,85,RANGPUR,58,MITHAPUKUR,160,BARA HAZRATPUR
60,Sylhet,36,HABIGANJ,44,HABIGANJ SADAR,550,NURPUR
40,Khulna,44,JHENAIDAH,19,JHENAIDAH SADAR,548,NALDANGA
30,Dhaka,29,FARIDPUR,90,SALTHA,410,JADUNANDI
45,Mymensingh,89,SHERPUR,67,NAKLA,185,CHAR ASHTADHAR
30,Dhaka,93,TANGAIL,47,KALIHATI,613,PAIKARA
55,Rangpur,49,KURIGRAM,61,NAGESHWARI,444,KACHAKATA
20,Chittagong,84,RANGAMATI,87,RANGAMATI SADAR,50,RANGAMATI POURASABHA
40,Khulna,41,JESSORE,61,MANIRAMPUR,219,DURBADANGA
50,Rajshahi,10,BOGRA,33,DUPCHACHIA,37,DUPCHACHIA POURASABHA
40,Khulna,57,MEHERPUR,47,GANGNI,675,RAYPUR
40,Khulna,87,SATKHIRA,04,ASHASHUNI,721,SREEULA
20,Chittagong,19,COMILLA,40,DEBIDWAR,70,DEBIDWAR POURASABHA
55,Rangpur,73,NILPHAMARI,15,DOMAR,712,SONARAY
20,Chittagong,19,COMILLA,72,LAKSAM,83,LAKSAM POURASABHA
50,Rajshahi,70,CHAPAINABABGANJ,66,CHAPAINAWABGANJ SADAR,715,SHAHJAHANPUR
20,Chittagong,15,CHITTAGONG,61,PATIYA,417,JIRI
45,Mymensingh,89,SHERPUR,67,NAKLA,319,GOURDWAR
30,Dhaka,59,MUNSHIGANJ,74,SIRAJDIKHAN,681,RAJANAGAR
10,Barisal,04,BARGUNA,47,BETAGI,709,SARISHAMURI
55,Rangpur,49,KURIGRAM,94,ULIPUR,314,GUNAIGACHH
60,Sylhet,91,SYLHET,20,BISHWANATH,143,BISHWANATH
30,Dhaka,59,MUNSHIGANJ,56,MUNSHIGANJ SADAR,33,MIRKADIM POURASABHA
30,Dhaka,67,NARAYANGANJ,06,BANDAR,142,BANDAR
20,Chittagong,12,BRAHMANBARIA,02,AKHAURA,773,UTTAR AKHAURA
55,Rangpur,85,RANGPUR,03,BADARGANJ,512,MADHUPUR
55,Rangpur,32,GAIBANDHA,91,SUNDARGANJ,740,SREEPUR
30,Dhaka,82,RAJBARI,47,KALUKHALI,525,MRIGI
55,Rangpur,49,KURIGRAM,94,ULIPUR,756,THETRAI
60,Sylhet,91,SYLHET,41,GOWAINGHAT,609,PASHCHIM JAFLONG
10,Barisal,79,PIROJPUR,76,NAZIRPUR,208,DEULBARI DOBRA
30,Dhaka,59,MUNSHIGANJ,44,LOUHAJANG,344,HALDIA
20,Chittagong,19,COMILLA,87,NANGALKOT,220,DOULKHANR
20,Chittagong,19,COMILLA,36,DAUDKANDI,67,DAUDKANDI POURASABHA
20,Chittagong,75,NOAKHALI,36,HATIYA,711,SONADIA
60,Sylhet,36,HABIGANJ,05,BAHUBAL,508,MIRPUR
40,Khulna,01,BAGERHAT,60,MORELGANJ,75,MORELGANJ POURASABHA
40,Khulna,47,KHULNA,40,DIGHALIA,143,BARAKPUR
55,Rangpur,27,DINAJPUR,64,DINAJPUR SADAR,443,KAMALPUR
40,Khulna,47,KHULNA,33,KHULNA CITY CORPORATION,009,WARD NO. 09
40,Khulna,50,KUSHTIA,63,KHOKSA,719,SHIMULIA
60,Sylhet,36,HABIGANJ,77,NABIGANJ,109,AUSHKANDI
20,Chittagong,12,BRAHMANBARIA,04,BANCHHARAMPUR,678,RUPASDI
50,Rajshahi,64,NAOGAON,60,NAOGAON SADAR,721,SHIKARPUR
40,Khulna,47,KHULNA,30,DUMURIA,520,MAGURKHALI
50,Rajshahi,70,CHAPAINABABGANJ,56,NACHOLE,549,NEZAMPUR
30,Dhaka,54,MADARIPUR,87,SHIBCHAR,447,KADIRPUR
10,Barisal,79,PIROJPUR,87,NESARABAD (SWARUPKATHI),410,JALABARI
50,Rajshahi,69,NATORE,91,SINGRA,445,KALAM
20,Chittagong,75,NOAKHALI,36,HATIYA,185,CHAR ISWAR
50,Rajshahi,64,NAOGAON,50,MAHADEBPUR,243,ENAYETPUR
20,Chittagong,15,CHITTAGONG,04,ANWARA,613,PARAIKORA
45,Mymensingh,89,SHERPUR,88,SHERPUR SADAR,169,BHATSHALA
45,Mymensingh,61,MYMENSINGH,23,GOURIPUR,510,MAILAKANDA
40,Khulna,44,JHENAIDAH,19,JHENAIDAH SADAR,309,GANNA
50,Rajshahi,88,SIRAJGANJ,27,CHOUHALI,775,UMARPUR
50,Rajshahi,70,CHAPAINABABGANJ,18,BHOLAHAT,309,GOHALBARI
20,Chittagong,15,CHITTAGONG,37,HATHAZARI,550,NANGALMORA
55,Rangpur,27,DINAJPUR,17,BIROL,109,AZIMPUR
20,Chittagong,75,NOAKHALI,21,COMPANIGANJ,184,CHAR FAKIRA
40,Khulna,65,NARAIL,52,LOHAGARA,374,ITNA
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,056,WARD NO. 56
20,Chittagong,75,NOAKHALI,10,CHATKHIL,711,SHAHAPUR
50,Rajshahi,76,PABNA,16,BERA,678,RUPPUR
50,Rajshahi,81,RAJSHAHI,10,BAGHA,310,GARGARI
40,Khulna,44,JHENAIDAH,19,JHENAIDAH SADAR,344,HALIDHANI
20,Chittagong,19,COMILLA,09,BARURA,16,BARURA POURASABHA
20,Chittagong,19,COMILLA,50,COMILLA CITY CORPORATION,015,WARD NO. 15
40,Khulna,87,SATKHIRA,86,SHYAMNAGAR,109,ATULIA
55,Rangpur,27,DINAJPUR,38,FULBARI,109,ALADIPUR
55,Rangpur,85,RANGPUR,27,GANGACHARA,478,LAKKHITARI
20,Chittagong,84,RANGAMATI,75,NANIARCHAR,540,NANIARCHAR
55,Rangpur,85,RANGPUR,58,MITHAPUKUR,686,RANIPUKUR
45,Mymensingh,61,MYMENSINGH,88,TARAKANDA,745,TARAKANDA
50,Rajshahi,81,RAJSHAHI,53,MOHANPUR,509,MOUGACHHI
20,Chittagong,75,NOAKHALI,83,SONAIMURI,412,JAYAG
40,Khulna,18,CHUADANGA,55,JIBANNAGAR,509,MANOHARPUR
30,Dhaka,67,NARAYANGANJ,02,ARAIHAZAR,142,BISHNANDI
20,Chittagong,13,CHANDPUR,58,KACHUA,57,KACHUA POURASABHA
40,Khulna,65,NARAIL,28,KALIA,640,PURULIA
50,Rajshahi,76,PABNA,22,CHATMOHAR,521,MULGRAM
50,Rajshahi,81,RAJSHAHI,25,CHARGHAT,33,CHARGHAT POURASABHA
40,Khulna,01,BAGERHAT,14,CHITALMARI,443,KALATALA
45,Mymensingh,39,JAMALPUR,29,ISLAMPUR,311,GAIBANDHA
60,Sylhet,91,SYLHET,62,SYLHET SADAR,460,KHADIMPARA
30,Dhaka,35,GOPALGANJ,32,GOPALGANJ SADAR,456,KARPARA
20,Chittagong,46,KHAGRACHHARI,80,RAMGARH,75,RAMGARH POURASABHA
45,Mymensingh,39,JAMALPUR,15,DEWANGANJ,185,CHIKAJANI
20,Chittagong,51,LAKSHMIPUR,65,RAMGANJ,178,CHANDIPUR
20,Chittagong,15,CHITTAGONG,08,BANSHKHALI,462,KHANKHANABAD
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,014,WARD NO. 14 (48) (PART)
50,Rajshahi,88,SIRAJGANJ,27,CHOUHALI,308,GHORJAN
55,Rangpur,73,NILPHAMARI,64,NILPHAMARI SADAR,750,TUPAMARI
45,Mymensingh,39,JAMALPUR,85,SARISHABARI,609,PINGNA
45,Mymensingh,89,SHERPUR,70,NALITABARI,679,RAJNAGAR
20,Chittagong,30,FENI,29,FENI SADAR,278,FARHADNAGAR
20,Chittagong,15,CHITTAGONG,78,SANDWIP,531,MUCHHAPUR
55,Rangpur,49,KURIGRAM,09,CHILMARI,741,THANAHAT
30,Dhaka,93,TANGAIL,38,GOPALPUR,342,HADIRA
40,Khulna,65,NARAIL,28,KALIA,631,PERALY
55,Rangpur,49,KURIGRAM,77,RAJARHAT,176,CHAKIR PASAR
10,Barisal,06,BARISAL,62,MEHENDIGANJ,118,ANDHARMANIK
10,Barisal,06,BARISAL,50,BARISAL CITY CORPORATION,030,WARD NO. 30
40,Khulna,47,KHULNA,69,PHULTALA,417,JAMIRA
50,Rajshahi,81,RAJSHAHI,82,PUTHIA,142,BANESHWAR
50,Rajshahi,70,CHAPAINABABGANJ,37,GOMASTAPUR,109,ALINAGAR
30,Dhaka,48,KISHOREGANJ,02,AUSTAGRAM,611,PURBA AUSTAGRAM
30,Dhaka,86,SHARIATPUR,25,DAMUDYA,608,PURBA DAMUDYA
20,Chittagong,30,FENI,25,DAGANBHUIYAN,908,YAKUBPUR
50,Rajshahi,64,NAOGAON,28,DHAMOIRHAT,445,KHELNA
10,Barisal,04,BARGUNA,19,BAMNA,673,RAMNA
30,Dhaka,29,FARIDPUR,10,BHANGA,20,BHANGA POURASABHA
20,Chittagong,46,KHAGRACHHARI,70,MATIRANGA,109,AMTALI
40,Khulna,50,KUSHTIA,79,KUSHTIA SADAR,127,ALAMPUR
40,Khulna,65,NARAIL,76,NARAIL SADAR,345,HABAKHALI
55,Rangpur,32,GAIBANDHA,88,SAGHATA,151,BONARPARA
55,Rangpur,52,LALMONIRHAT,02,ADITMARI,142,BHADAI
30,Dhaka,26,DHAKA,20,DHAKA SOUTH CITY CORPORATION,038,WARD NO. 38 (74)
45,Mymensingh,39,JAMALPUR,36,JAMALPUR SADAR,722,SHARIFPUR
20,Chittagong,30,FENI,94,SONAGAZI,109,AMIRABAD
50,Rajshahi,69,NATORE,15,BARAIGRAM,25,BANPARA POURASABHA
30,Dhaka,68,NARSINGDI,64,RAIPURA,682,RAIPURA
50,Rajshahi,81,RAJSHAHI,66,RAJSHAHI CITY CORPORATION,110,WARD NO.10 (PART)
55,Rangpur,52,LALMONIRHAT,33,HATIBANDHA,544,NAODABAS
10,Barisal,06,BARISAL,10,BANARIPARA,708,SALIABAKPUR
55,Rangpur,27,DINAJPUR,60,KHANSAMA,118,ANGARPARA
50,Rajshahi,10,BOGRA,54,KAHALOO,42,KAHALOO POURASABHA
30,Dhaka,82,RAJBARI,73,PANGSHA,443,KALIMAHAR
50,Rajshahi,10,BOGRA,54,KAHALOO,209,DURGAPUR
55,Rangpur,94,THAKURGAON,82,PIRGANJ,410,JABARHAT
30,Dhaka,67,NARAYANGANJ,44,NARAYANGANJ CITY CORPORATION,024,WARD NO. 24
20,Chittagong,51,LAKSHMIPUR,73,RAMGATI,203,CHAR BADAM
40,Khulna,57,MEHERPUR,47,GANGNI,709,SHAHARBATI
20,Chittagong,13,CHANDPUR,45,FARIDGANJ,35,FARIDGANJ POURASABHA
20,Chittagong,19,COMILLA,50,COMILLA CITY CORPORATION,013,WARD NO. 13
40,Khulna,47,KHULNA,69,PHULTALA,209,DAMODAR
55,Rangpur,32,GAIBANDHA,30,GOBINDAGANJ,513,MAHIMAGANJ
20,Chittagong,51,LAKSHMIPUR,73,RAMGATI,212,CHAR GAZI
20,Chittagong,22,COXS BAZAR,49,MAHESHKHALI,452,KUTUBJOM
40,Khulna,41,JESSORE,90,SHARSHA,08,BENAPOLE POURASABHA
10,Barisal,79,PIROJPUR,47,KAWKHALI,706,SAYNA RAGHUNATHPUR
50,Rajshahi,76,PABNA,16,BERA,12,BERA POURASABHA
60,Sylhet,90,SUNAMGANJ,89,SUNAMGANJ SADAR,407,JAHANGIRNAGAR
40,Khulna,55,MAGURA,95,SREEPUR,726,SREEPUR
30,Dhaka,48,KISHOREGANJ,02,AUSTAGRAM,461,KHAYERPUR ABDULLAPUR
20,Chittagong,19,COMILLA,81,MURADNAGAR,211,DARORA
60,Sylhet,58,MOULVIBAZAR,56,KAMALGANJ,109,ADAMPUR
10,Barisal,78,PATUAKHALI,38,BAUPHAL,178,CHANDRADWIP
20,Chittagong,22,COXS BAZAR,90,TEKNAF,705,SABRANG
50,Rajshahi,64,NAOGAON,69,NIAMATPUR,710,SREEMANTAPUR
30,Dhaka,26,DHAKA,62,NAWABGANJ,448,KAILAIL
30,Dhaka,93,TANGAIL,76,NAGARPUR,312,GAIHATA
55,Rangpur,32,GAIBANDHA,88,SAGHATA,712,SAGHATA
20,Chittagong,30,FENI,25,DAGANBHUIYAN,674,RAJAPUR
20,Chittagong,19,COMILLA,50,COMILLA CITY CORPORATION,006,WARD NO. 06
55,Rangpur,32,GAIBANDHA,82,SADULLAPUR,278,FARIDPUR
50,Rajshahi,10,BOGRA,88,SHERPUR,511,MIRZAPUR
40,Khulna,47,KHULNA,53,KOYRA,442,KAYRA
10,Barisal,09,BHOLA,21,BORHANUDDIN,209,DEULA
20,Chittagong,03,BANDARBAN,95,THANCHI,747,TINDU
10,Barisal,42,JHALOKATI,84,RAJAPUR,507,MATHBARI
50,Rajshahi,64,NAOGAON,75,PATNITALA,510,MATIANDAR
30,Dhaka,67,NARAYANGANJ,04,SONARGAON,442,KANCHPUR
30,Dhaka,48,KISHOREGANJ,42,KARIMGANJ,546,NIAMATPUR
45,Mymensingh,72,NETRAKONA,83,PURBADHALA,109,AGIA
30,Dhaka,33,GAZIPUR,33,GAZIPUR CITY CORPORATION,009,WARD NO. 09
10,Barisal,79,PIROJPUR,76,NAZIRPUR,543,NAZIRPUR
40,Khulna,65,NARAIL,52,LOHAGARA,477,LAHURIA
20,Chittagong,12,BRAHMANBARIA,94,SARAIL,718,SHAHBAJPUR
60,Sylhet,58,MOULVIBAZAR,80,RAJNAGAR,516,MUNSI BAZAR
20,Chittagong,15,CHITTAGONG,86,SITAKUNDA,178,BHATIARY
20,Chittagong,46,KHAGRACHHARI,43,DIGHINALA,442,KABAKHALI
40,Khulna,50,KUSHTIA,94,MIRPUR,188,CHITHALIA
30,Dhaka,68,NARSINGDI,64,RAIPURA,343,HAIRMARA
30,Dhaka,48,KISHOREGANJ,76,NIKLI,309,GURAI
50,Rajshahi,88,SIRAJGANJ,89,TARASH,751,TARASH
45,Mymensingh,61,MYMENSINGH,52,MYMENSINGH SADAR,109,AKUA
55,Rangpur,85,RANGPUR,73,PIRGACHHA,109,ANNADANAGAR
20,Chittagong,30,FENI,25,DAGANBHUIYAN,507,MATUBHUIYAN
45,Mymensingh,39,JAMALPUR,36,JAMALPUR SADAR,309,GHORADHAP
20,Chittagong,15,CHITTAGONG,33,FATIKCHHARI,685,ROSANGGIRI
30,Dhaka,26,DHAKA,25,DHAKA NORTH CITY CORPORATION,023,WARD NO. 23
40,Khulna,57,MEHERPUR,60,MUJIBNAGAR,142,BAGOAN
30,Dhaka,86,SHARIATPUR,65,NARIA,178,CHAMTA
50,Rajshahi,88,SIRAJGANJ,61,RAYGANJ,228,DHUBIL
20,Chittagong,15,CHITTAGONG,74,RAOZAN,622,PASHCHIM GUZARA
50,Rajshahi,70,CHAPAINABABGANJ,66,CHAPAINAWABGANJ SADAR,380,ISLAMPUR
30,Dhaka,68,NARSINGDI,07,BELABO,610,PATULI
30,Dhaka,33,GAZIPUR,32,KALIAKAIR,710,SREEFALTALI
60,Sylhet,90,SUNAMGANJ,32,DHARMAPASHA,509,MADHYANAGAR
40,Khulna,01,BAGERHAT,38,KACHUA,309,GAJALIA
30,Dhaka,48,KISHOREGANJ,79,PAKUNDIA,92,PAKUNDIA POURASABHA
60,Sylhet,91,SYLHET,17,BEANIBAZAR,210,DUBAG
55,Rangpur,32,GAIBANDHA,67,PALASHBARI,443,KISHOREGARI
20,Chittagong,15,CHITTAGONG,08,BANSHKHALI,151,BAILCHHARI
40,Khulna,44,JHENAIDAH,33,KALIGANJ,543,NIAMATPUR
60,Sylhet,36,HABIGANJ,44,HABIGANJ SADAR,482,LUKRA
45,Mymensingh,61,MYMENSINGH,20,FULBARIA,109,ACHHIM PATULI
